legacy_product_id,legacy_php,legacy_url,name,proposed_slug,category_id,category_name,category_confidence,brand_id,brand_name,brand_confidence,images,technical_pdf,video,template_family,source_of_relationship,migration_status,notes,db_category_id,db_brand_id,category_candidates,brand_candidates,root_category_ids,php_match_confidence,unambiguous_php,alias_candidate_files,canonical_candidate_group,peer_product_ids,db_image_ids,db_pdf_ids,db_image_paths,page_image_paths,db_pdf_paths,page_pdf_paths
57,puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php,https://puertasyserviciosindustriales.com/puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php,Puertas Seccionales de Acero Aisladas ThermospanÂ® Modelo 150,puertas-seccionales-de-acero-aisladas-thermospan-modelo-150,8,Puertas Seccionales,CONFIRMED,,,WEAK_INFERENCE,images/thomp.jpg|images/verficha.png|system/files/images/productos/bd6521c004c07b7eb1e6b29f1cfe3cc0d4ceb3cc,fichas/sectional-steel-door-model-150-brochure.pdf|system/files/images/productos/ec68ab8e790ca2a96b4a8b409b96b9788018dc78,,detalle-estatico,"puerta34_administrador.sql:1590 (productos_id=57); puertas-seccionales-industriales.php:55 -> puertas-seccionales-de-acero-aisladas-thermospan.php [category 8]; puertas-seccionales-industriales.php:60 -> puertas-seccionales-de-acero-aisladas-thermospan.php [category 8]; puertas-seccionales-industriales.php:64 -> puertas-seccionales-de-acero-aisladas-thermospan.php [category 8]; page match: puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php; exact_name=True; image_sha256=0; pdf_sha256=1; description_5grams=0.973; wayne-dalton.php:56 -> puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php [brand 2]; wayne-dalton.php:61 -> puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php [brand 2]; wayne-dalton.php:65 -> puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php [brand 2]; puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php:1 title; body brand IDs=2,3; peer SQL IDs=14,57",REVIEW,"CONFLICT: marcas candidatas 2,3; asignacion SQL no equivale a fabricante verificado; Multiples PHP relacionados; alias_candidate_files no implica redirect aprobado",8,0,8,2|3,1,STRONG_INFERENCE,NO,puertas-seccionales-de-acero-aisladas-thermospan.php,puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php,14|57,622,626,system/files/images/productos/bd6521c004c07b7eb1e6b29f1cfe3cc0d4ceb3cc,images/verficha.png|images/thomp.jpg,system/files/images/productos/ec68ab8e790ca2a96b4a8b409b96b9788018dc78,fichas/sectional-steel-door-model-150-brochure.pdf
58,puerta-de-acero-acanalado-modelos-524.php,https://puertasyserviciosindustriales.com/puerta-de-acero-acanalado-modelos-524.php,"Puertas de acero acanalado modelos 524, 524V, 524S",puerta-de-acero-acanalado-modelos-524,8,Puertas Seccionales,CONFIRMED,3,Clopay,STRONG_INFERENCE,images/acanalada.jpg|images/verficha.png|system/files/images/productos/3e24e1170a5ccb8ff7ac68f087a19a9be61e799c|system/files/images/productos/e8f1b3445fc4bd1e35cb22d2d405f8e080a62615,fichas/CMDC-0524SP-14-1.pdf|system/files/images/productos/e1fc3c722338060ac5bc7cf2ece07503d6bc4a0c,,detalle-estatico,"puerta34_administrador.sql:1591 (productos_id=58); puertas-seccionales-industriales.php:73 -> puerta-de-acero-acanalado-modelos-524.php [category 8]; puertas-seccionales-industriales.php:78 -> puerta-de-acero-acanalado-modelos-524.php [category 8]; puertas-seccionales-industriales.php:82 -> puerta-de-acero-acanalado-modelos-524.php [category 8]; page match: puerta-de-acero-acanalado-modelos-524.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.939; clopay.php:56 -> puerta-de-acero-acanalado-modelos-524.php [brand 3]; clopay.php:61 -> puerta-de-acero-acanalado-modelos-524.php [brand 3]; clopay.php:65 -> puerta-de-acero-acanalado-modelos-524.php [brand 3]; puerta-de-acero-acanalado-modelos-524.php:1 title; body brand IDs=3; peer SQL IDs=18,58",REVIEW,Multiples PHP relacionados; alias_candidate_files no implica redirect aprobado,8,0,8,3,1,STRONG_INFERENCE,NO,puerta-de-acero-acanalado.php,puerta-de-acero-acanalado-modelos-524.php,18|58,"627,631",635,system/files/images/productos/3e24e1170a5ccb8ff7ac68f087a19a9be61e799c|system/files/images/productos/e8f1b3445fc4bd1e35cb22d2d405f8e080a62615,images/verficha.png|images/acanalada.jpg,system/files/images/productos/e1fc3c722338060ac5bc7cf2ece07503d6bc4a0c,fichas/CMDC-0524SP-14-1.pdf
59,puertas-industriales-dockman.php,https://puertasyserviciosindustriales.com/puertas-industriales-dockman.php,Puertas Industriales DOCKMAN,puertas-industriales-dockman,8,Puertas Seccionales,CONFIRMED,10,Dockman,STRONG_INFERENCE,images/dockmanint.png|images/verficha.png|system/files/images/productos/1625e35ccee3962a89133370c3ef64b6c9eefa6a|system/files/images/productos/9a3bbe208087a9acd96d7b4cd494e4aa72494760,fichas/PUERTAS-INDUSTRIALES-DOCKMAN-1.pdf|system/files/images/productos/c9ab51d31ce4b9a94967e2492d3a2a7f43b8b46f,,detalle-estatico,"puerta34_administrador.sql:1592 (productos_id=59); puertas-seccionales-industriales.php:91 -> puertas-industriales-dockman.php [category 8]; puertas-seccionales-industriales.php:96 -> puertas-industriales-dockman.php [category 8]; puertas-seccionales-industriales.php:100 -> puertas-industriales-dockman.php [category 8]; page match: puertas-industriales-dockman.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; dockman.php:37 -> puertas-industriales-dockman.php [brand 10]; dockman.php:42 -> puertas-industriales-dockman.php [brand 10]; dockman.php:46 -> puertas-industriales-dockman.php [brand 10]; puertas-industriales-dockman.php:1 title; body brand IDs=10; peer SQL IDs=50,59",REVIEW,,8,0,8,10,1,STRONG_INFERENCE,YES,,puertas-industriales-dockman.php,50|59,"636,640",644,system/files/images/productos/1625e35ccee3962a89133370c3ef64b6c9eefa6a|system/files/images/productos/9a3bbe208087a9acd96d7b4cd494e4aa72494760,images/verficha.png|images/dockmanint.png,system/files/images/productos/c9ab51d31ce4b9a94967e2492d3a2a7f43b8b46f,fichas/PUERTAS-INDUSTRIALES-DOCKMAN-1.pdf
60,puertas-seccionales-de-acero-modelo-2415.php,https://puertasyserviciosindustriales.com/puertas-seccionales-de-acero-modelo-2415.php,Puertas seccionales de acero modelo 2415,puertas-seccionales-de-acero-modelo-2415,8,Puertas Seccionales,CONFIRMED,2,Wayne Dalton,STRONG_INFERENCE,images/sectional-steel-door-model-2415.jpg|images/verficha.png|system/files/images/productos/9dd0f9d01c7f775f93b29328123c87e26182d7a2|system/files/images/productos/f6cfac4e319cc287a0162f1cf3eab1791a61bed2,fichas/sectional-steel-door-2415-brochure.pdf|system/files/images/productos/fba045304f5402c79a958b69ed499c1f46a48801,,detalle-estatico,"puerta34_administrador.sql:1593 (productos_id=60); puertas-seccionales-industriales.php:109 -> puertas-seccionales-de-acero-modelo-2415.php [category 8]; puertas-seccionales-industriales.php:114 -> puertas-seccionales-de-acero-modelo-2415.php [category 8]; puertas-seccionales-industriales.php:118 -> puertas-seccionales-de-acero-modelo-2415.php [category 8]; page match: puertas-seccionales-de-acero-modelo-2415.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.932; wayne-dalton.php:75 -> puertas-seccionales-de-acero-modelo-2415.php [brand 2]; wayne-dalton.php:80 -> puertas-seccionales-de-acero-modelo-2415.php [brand 2]; wayne-dalton.php:84 -> puertas-seccionales-de-acero-modelo-2415.php [brand 2]; puertas-seccionales-de-acero-modelo-2415.php:1 title; body brand IDs=2; peer SQL IDs=15,60",REVIEW,,8,0,8,2,1,STRONG_INFERENCE,YES,,puertas-seccionales-de-acero-modelo-2415.php,15|60,"645,649",653,system/files/images/productos/f6cfac4e319cc287a0162f1cf3eab1791a61bed2|system/files/images/productos/9dd0f9d01c7f775f93b29328123c87e26182d7a2,images/verficha.png|images/sectional-steel-door-model-2415.jpg,system/files/images/productos/fba045304f5402c79a958b69ed499c1f46a48801,fichas/sectional-steel-door-2415-brochure.pdf
61,energy-series-with-intellicore-3720-3724-3722.php,https://puertasyserviciosindustriales.com/energy-series-with-intellicore-3720-3724-3722.php,Energy Series With INTELLICOREÂ® 3720 /3724 / 3722,energy-series-with-intellicore-3720-3724-3722,8,Puertas Seccionales,CONFIRMED,3,Clopay,STRONG_INFERENCE,images/energy2.jpg|images/verficha.png|system/files/images/productos/28d0e02a9ce0d2231f7b91d5d433cfbcb159b04c|system/files/images/productos/4ad377beb722dc25f65a34c1ba19e5e5e15d91da,fichas/Clopay-3720-07.pdf|system/files/images/productos/b6b8d27db846f68a7050c59a82b2e31ff137b7e4,,detalle-estatico,"puerta34_administrador.sql:1594 (productos_id=61); puertas-seccionales-industriales.php:127 -> energy-series-with-intellicore-3720-3724-3722.php [category 8]; puertas-seccionales-industriales.php:132 -> energy-series-with-intellicore-3720-3724-3722.php [category 8]; puertas-seccionales-industriales.php:136 -> energy-series-with-intellicore-3720-3724-3722.php [category 8]; page match: energy-series-with-intellicore-3720-3724-3722.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; clopay.php:74 -> energy-series-with-intellicore-3720-3724-3722.php [brand 3]; clopay.php:79 -> energy-series-with-intellicore-3720-3724-3722.php [brand 3]; clopay.php:83 -> energy-series-with-intellicore-3720-3724-3722.php [brand 3]; energy-series-with-intellicore-3720-3724-3722.php:1 title; body brand IDs=3; peer SQL IDs=19,61",REVIEW,,8,0,8,3,1,STRONG_INFERENCE,YES,,energy-series-with-intellicore-3720-3724-3722.php,19|61,"654,658",662,system/files/images/productos/28d0e02a9ce0d2231f7b91d5d433cfbcb159b04c|system/files/images/productos/4ad377beb722dc25f65a34c1ba19e5e5e15d91da,images/verficha.png|images/energy2.jpg,system/files/images/productos/b6b8d27db846f68a7050c59a82b2e31ff137b7e4,fichas/Clopay-3720-07.pdf
62,puerta-seccional-de-acero-thermacore-serie-592.php,https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-thermacore-serie-592.php,Puerta seccional de acero Thermacore serie 592,puerta-seccional-de-acero-thermacore-serie-592,8,Puertas Seccionales,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/sectional-steel-thermacore-door-592.jpg|images/verficha.png|system/files/images/productos/187b4bd808ae2adb2a5952d632cf3116e0fc8051,fichas/sectional-thermacore-doors-592-599-brochure.pdf|system/files/images/productos/06bfd8e22a88d66d31acea15164a009c18912ca2,,detalle-estatico,"puerta34_administrador.sql:1595 (productos_id=62); puertas-seccionales-industriales.php:145 -> puerta-seccional-de-acero-thermacore-serie-592.php [category 8]; puertas-seccionales-industriales.php:150 -> puerta-seccional-de-acero-thermacore-serie-592.php [category 8]; puertas-seccionales-industriales.php:154 -> puerta-seccional-de-acero-thermacore-serie-592.php [category 8]; page match: puerta-seccional-de-acero-thermacore-serie-592.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; overhead-door.php:130 -> puerta-seccional-de-acero-thermacore-serie-592.php [brand 1]; overhead-door.php:135 -> puerta-seccional-de-acero-thermacore-serie-592.php [brand 1]; overhead-door.php:139 -> puerta-seccional-de-acero-thermacore-serie-592.php [brand 1]; puerta-seccional-de-acero-thermacore-serie-592.php:1 title; body brand IDs=; peer SQL IDs=8,62",REVIEW,,8,0,8,1,1,STRONG_INFERENCE,YES,,puerta-seccional-de-acero-thermacore-serie-592.php,8|62,663,667,system/files/images/productos/187b4bd808ae2adb2a5952d632cf3116e0fc8051,images/verficha.png|images/sectional-steel-thermacore-door-592.jpg,system/files/images/productos/06bfd8e22a88d66d31acea15164a009c18912ca2,fichas/sectional-thermacore-doors-592-599-brochure.pdf
63,puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php,https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php,Puerta seccional de acero sin aislamiento 416 (uso muy pesado),puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado,8,Puertas Seccionales,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/2025-08-21_11h53_44.png|images/sectional-steel-door-416.jpg|system/files/images/productos/cd8dcba8c3cdd3597f73eff14285d6e0c759fda1,,,detalle-estatico,puerta34_administrador.sql:1596 (productos_id=63); puertas-seccionales-industriales.php:163 -> puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php [category 8]; puertas-seccionales-industriales.php:168 -> puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php [category 8]; puertas-seccionales-industriales.php:172 -> puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php [category 8]; page match: puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php; exact_name=True; image_sha256=0; pdf_sha256=0; description_5grams=1.0; puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php:1 title; body brand IDs=; peer SQL IDs=63,SHOULD_MIGRATE,,8,0,8,1,1,STRONG_INFERENCE,YES,,puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php,63,668,,system/files/images/productos/cd8dcba8c3cdd3597f73eff14285d6e0c759fda1,images/sectional-steel-door-416.jpg|images/2025-08-21_11h53_44.png,,
64,puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado.php,https://puertasyserviciosindustriales.com/puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado.php,Puertas seccionales de acero sin aislamiento 420(uso pesado),puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado,8,Puertas Seccionales,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/puerta-420.jpg|images/puerta-420t.png|images/verficha.png|system/files/images/productos/2f667c1e185b0ea47b093da526c2d552145b739e,fichas/puerta-420.pdf|system/files/images/productos/9856266836c012c90673224e9379a1a7f4b32389,,detalle-estatico,puerta34_administrador.sql:1597 (productos_id=64); puertas-seccionales-industriales.php:181 -> puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado.php [category 8]; puertas-seccionales-industriales.php:186 -> puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado.php [category 8]; puertas-seccionales-industriales.php:190 -> puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado.php [category 8]; page match: puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado.php:1 title; body brand IDs=; peer SQL IDs=64,SHOULD_MIGRATE,,8,0,8,1,1,STRONG_INFERENCE,YES,,puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado.php,64,672,676,system/files/images/productos/2f667c1e185b0ea47b093da526c2d552145b739e,images/verficha.png|images/puerta-420.jpg|images/puerta-420t.png,system/files/images/productos/9856266836c012c90673224e9379a1a7f4b32389,fichas/puerta-420.pdf
65,puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,Puerta seccional de acero sin aislamiento 424 (uso pesado),puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado,8,Puertas Seccionales,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/industrial-brown-sectional-steel-model-424-432.jpg|images/t424.png|images/verficha.png|system/files/images/productos/596d0d25e474bb84a449cda4680a73db1491f809,fichas/puerta-424.pdf|system/files/images/productos/639b9801fe440dcd2179c23cca14401710c5e7e0,,detalle-estatico,puerta34_administrador.sql:1598 (productos_id=65); puertas-seccionales-industriales.php:199 -> puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php [category 8]; puertas-seccionales-industriales.php:204 -> puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php [category 8]; puertas-seccionales-industriales.php:208 -> puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php [category 8]; page match: puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php:1 title; body brand IDs=; peer SQL IDs=65,SHOULD_MIGRATE,,8,0,8,1,1,STRONG_INFERENCE,YES,,puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,65,677,681,system/files/images/productos/596d0d25e474bb84a449cda4680a73db1491f809,images/verficha.png|images/industrial-brown-sectional-steel-model-424-432.jpg|images/t424.png,system/files/images/productos/639b9801fe440dcd2179c23cca14401710c5e7e0,fichas/puerta-424.pdf
66,puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php,https://puertasyserviciosindustriales.com/puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php,Puerta seccional de acero sin aislamiento 430 (uso medio),puert-seccional-de-acero-sin-aislamiento-430-uso-medio,8,Puertas Seccionales,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/puerta-430.jpg|images/puerta-430t.png|images/verficha.png|system/files/images/productos/dbf978defab57f25bca7206c939b17e9c1b8749d,fichas/puerta-430.pdf|system/files/images/productos/639b9801fe440dcd2179c23cca14401710c5e7e0,,detalle-estatico,puerta34_administrador.sql:1599 (productos_id=66); puertas-seccionales-industriales.php:217 -> puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php [category 8]; puertas-seccionales-industriales.php:222 -> puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php [category 8]; puertas-seccionales-industriales.php:226 -> puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php [category 8]; page match: puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php:1 title; body brand IDs=; peer SQL IDs=66,SHOULD_MIGRATE,,8,0,8,1,1,STRONG_INFERENCE,YES,,puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php,66,682,686,system/files/images/productos/dbf978defab57f25bca7206c939b17e9c1b8749d,images/verficha.png|images/puerta-430.jpg|images/puerta-430t.png,system/files/images/productos/639b9801fe440dcd2179c23cca14401710c5e7e0,fichas/puerta-430.pdf
67,puertas-seccionales-de-aluminio-521.php,https://puertasyserviciosindustriales.com/puertas-seccionales-de-aluminio-521.php,Puertas seccionales de aluminio 521,puertas-seccionales-de-aluminio-521,8,Puertas Seccionales,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/puerta-521.jpg|images/puerta-521t.jpg|images/verficha.png|system/files/images/productos/2783c1d2e280b095bb433d882e864c0662d21e01,fichas/puerta-521.pdf|system/files/images/productos/7cf4babfab2712e41d6fd1c050f5c31b604c97ae,,detalle-estatico,puerta34_administrador.sql:1600 (productos_id=67); puertas-seccionales-industriales.php:236 -> puertas-seccionales-de-aluminio-521.php [category 8]; puertas-seccionales-industriales.php:241 -> puertas-seccionales-de-aluminio-521.php [category 8]; puertas-seccionales-industriales.php:245 -> puertas-seccionales-de-aluminio-521.php [category 8]; page match: puertas-seccionales-de-aluminio-521.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; puertas-seccionales-de-aluminio-521.php:1 title; body brand IDs=1; peer SQL IDs=67,SHOULD_MIGRATE,,8,0,8,1,1,STRONG_INFERENCE,YES,,puertas-seccionales-de-aluminio-521.php,67,687,691,system/files/images/productos/2783c1d2e280b095bb433d882e864c0662d21e01,images/verficha.png|images/puerta-521.jpg|images/puerta-521t.jpg,system/files/images/productos/7cf4babfab2712e41d6fd1c050f5c31b604c97ae,fichas/puerta-521.pdf
